# Idx,Group
546,2
547,1
548,2
549,1
550,1
551,2
552,2
553,1
554,1
555,1
556,2
557,1
558,1
559,1
560,1
561,2
562,2
563,1
564,2
565,1
566,2
567,1
568,2
569,2
570,1
571,1
572,1
573,2
574,1
575,1
576,2
577,1
578,1
579,2
580,1
581,2
582,2
583,2
584,2
585,1
586,1
587,1
588,1
589,2
590,1
591,1
592,2
593,2
594,2
595,2
596,1
597,1
598,1
599,2
600,1
601,2
602,2
603,1
604,1
605,1
606,2
607,1
608,2
609,2
610,1
611,1
612,1
613,2
614,2
615,2
616,2
617,1
618,1
619,1
620,1
621,2
622,2
623,2
624,1
625,1
626,2
627,1
628,1
629,1
630,1
631,2
632,1
633,1
634,2
635,1
636,1
637,1
638,1
639,1
640,1
641,2
642,1
643,1
644,2
645,1
646,1
647,2
648,2
649,1
650,1
651,1
652,2
653,1
654,1
655,1
656,2
657,2
658,1
659,1
660,1
661,1
662,1
663,2
664,2
665,1
666,2
667,1
668,2
669,1
670,1
671,2
672,1
673,1
674,1
675,1
676,2
677,1
678,2
679,1
680,2
681,2
682,1
683,2
684,1
685,1
686,2
687,1
688,1
689,1
690,1
691,2
692,2
693,1
694,2
695,1
696,1
697,2
698,1
699,2
700,1
701,2
702,1
703,1
704,1
705,2
706,1
707,2
708,1
709,1
710,2
711,2
712,2
713,1
714,1
715,1
716,2
717,2
718,2
719,1
720,1
721,1
722,1
723,1
724,1
725,2
726,2
727,1
728,1
729,1
730,1
731,1
732,1
733,2
734,2
735,1
736,1
737,2
738,1
739,1
740,1
741,1
742,1
743,2
744,1
745,1
746,1
747,1
748,1
749,1
750,2
751,1
752,1
753,2
754,1
755,2
756,2
757,1
758,1
759,1
760,2
761,1
762,1
763,1
764,2
765,1
766,1
767,1
768,2
769,2
770,1
771,1
772,1
773,2
774,2
775,1
776,1
777,1
778,1
779,1
780,2
781,1
782,1
783,2
784,2
785,1
786,1
787,1
788,2
789,1
790,2
791,1
792,1
793,2
794,1
795,1
796,2
797,1
798,1
799,1
800,1
801,1
802,2
803,2
804,1
805,2
806,2
807,1
808,1
809,2
810,1
811,1
812,2
813,1
814,1
815,1
816,1
817,2
818,1
819,2
820,2
821,1
822,2
823,1
824,1
825,1
826,2
827,2
828,1
829,1
830,1
831,1
832,1
833,1
834,1
835,1
836,1
837,1
838,2
839,1
840,2
841,1
842,1
843,1
844,1
845,1
846,2
847,1
848,1
849,2
850,2
851,1
852,1
853,1
854,1
855,2
856,1
857,1
858,1
859,1
860,1
861,2
862,1
863,1
864,1
865,2
866,1
867,2
868,1
869,1
870,1
871,1
872,2
873,1
874,1
875,2
876,2
877,1
878,1
879,1
880,1
881,2
882,1
883,1
884,2
885,1
886,2
887,1
888,1
889,1
890,1
891,1
892,1
893,2
894,1
895,1
896,2
897,2
898,1
899,1
900,2
901,2
902,1
903,1
904,1
905,2
906,1
907,1
908,1
909,1
910,1
911,1
912,1
913,2
914,2
915,2
916,2
917,1
918,1
919,2
920,1
921,1
922,1
923,2
924,1
925,1
926,1
927,1
928,1
929,2
930,1
931,2
932,1
933,1
934,2
935,2
936,1
937,1
938,1
939,2
940,1
941,2
942,1
943,1
944,1
945,1
946,1
947,1
948,1
949,1
950,1
951,1
952,1
953,2
954,1
955,1
956,2
957,1
958,1
959,1
960,1
961,1
962,1
963,1
964,2
965,2
966,1
967,1
968,1
969,1
970,2
971,1
972,1
973,1
974,2
975,1
976,1
977,2
978,1
979,1
980,1
981,2
982,1
983,1
984,1
985,1
986,1
987,1
988,2
989,1
990,2
991,1
992,1
993,1
994,2
995,2
996,1
997,1
998,1
999,1
1000,2
1001,1
1002,1
1003,2
1004,1
1005,1
1006,1
1007,1
1008,1
1009,1
1010,1
1011,2
1012,1
1013,2
1014,2
1015,1
1016,2
1017,1
1018,1
1019,1
1020,2
1021,1
1022,2
1023,1
1024,1
1025,1
1026,1
1027,1
1028,1
1029,1
1030,1
1031,2
1032,2
1033,2
1034,1
1035,1
1036,1
1037,2
1038,1
1039,1
1040,2
1041,1
1042,1
1043,1
1044,1
1045,2
1046,1
1047,1
1048,1
1049,2
1050,1
1051,1
1052,1
1053,2
1054,2
1055,1
1056,1
1057,1
1058,1
1059,1
1060,1
1061,1
1062,1
1063,2
1064,1
1065,1
1066,1
1067,2
1068,1
1069,1
1070,1
1071,1
1072,1
1073,1
1074,1
1075,1
1076,1
1077,2
1078,1
1079,1
1080,2
1081,1
1082,1
1083,1
1084,1
1085,2
1086,1
1087,1
1088,2
1089,1
1090,2
1091,1
1092,1
1093,1
1094,1
1095,1
1096,2
1097,1
1098,1
1099,1
1100,1
1101,1
1102,2
1103,1
1104,1
1105,1
1106,1
1107,1
1108,2
1109,1
1110,2
1111,1
1112,2
1113,2
1114,1
1115,1
1116,1
1117,1
1118,1
1119,1
1120,1
1121,1
1122,2
1123,2
1124,1
1125,1
1126,1
1127,1
1128,1
1129,1
1130,1
1131,1
1132,2
1133,1
1134,1
1135,2
1136,2
1137,1
1138,2
1139,1
1140,1
1141,1
1142,1
1143,2
1144,1
1145,1
1146,1
1147,2
1148,1
1149,1
1150,1
1151,1
1152,1
1153,1
1154,2
1155,2
1156,1
1157,1
1158,1
1159,1
1160,2
1161,2
1162,2
1163,1
1164,1
1165,1
1166,1
1167,1
1168,1
1169,2
1170,1
1171,1
1172,1
1173,1
1174,1
1175,1
1176,1
1177,1
1178,1
1179,1
1180,1
1181,1
1182,2
1183,1
1184,2
1185,1
1186,1
1187,1
1188,2
1189,1
1190,1
1191,2
1192,1
1193,1
1194,1
1195,1
1196,2
1197,1
1198,1
1199,1
1200,1
1201,1
1202,1
1203,1
1204,1
1205,1
1206,1
1207,2
1208,1
1209,1
1210,1
1211,2
1212,1
1213,2
1214,2
1215,1
1216,1
1217,1
1218,1
1219,1
1220,1
1221,1
1222,1
1223,2
1224,1
1225,1
1226,1
1227,1
1228,2
1229,1
1230,1
1231,1
1232,1
1233,1
1234,2
1235,1
1236,2
1237,1
1238,2
1239,1
1240,2
1241,1
1242,1
1243,1
1244,1
1245,1
1246,1
1247,2
1248,1
1249,1
1250,1
1251,1
1252,1
1253,1
1254,1
1255,2
1256,1
1257,1
1258,2
1259,2
1260,1
1261,1
1262,1
1263,1
1264,2
1265,2
1266,1
1267,1
1268,1
1269,1
1270,1
1271,1
1272,1
1273,2
1274,1
1275,1
1276,1
1277,1
1278,1
1279,1
1280,2
1281,1
1282,2
1283,2
1284,1
1285,1
1286,1
1287,2
1288,1
1289,1
1290,2
1291,1
1292,1
1293,1
1294,1
1295,1
1296,1
1297,1
1298,1
1299,1
1300,1
1301,1
1302,1
1303,1
1304,1
1305,1
1306,2
1307,1
1308,1
1309,1
1310,1
1311,2
1312,1
1313,2
1314,1
1315,1
1316,1
1317,1
1318,1
1319,1
1320,1
1321,2
1322,1
1323,1
1324,2
1325,1
1326,1
1327,1
1328,1
1329,2
1330,1
1331,1
1332,1
1333,1
1334,1
1335,1
1336,2
1337,1
1338,2
1339,1
1340,1
1341,1
1342,1
1343,2
1344,1
1345,1
1346,1
1347,1
1348,1
1349,1
1350,1
1351,1
1352,2
1353,1
1354,1
1355,2
1356,1
1357,1
1358,1
1359,2
1360,1
1361,1
1362,1
1363,1
1364,2
1365,1
1366,1
1367,1
1368,1
1369,2
1370,1
1371,2
1372,1
1373,1
1374,1
1375,1
1376,1
1377,1
1378,1
1379,1
1380,2
1381,1
1382,2
1383,1
1384,1
1385,1
1386,1
1387,2
1388,1
1389,2
1390,1
1391,1
1392,1
1393,1
1394,2
1395,1
1396,1
1397,2
1398,1
1399,1
1400,1
1401,1
1402,1
1403,1
1404,2
1405,1
1406,1
1407,1
1408,1
1409,1
1410,1
1411,2
1412,1
1413,2
1414,1
1415,1
1416,1
1417,2
1418,1
1419,1
1420,1
1421,2
1422,1
1423,1
1424,1
1425,1
1426,2
1427,1
1428,1
1429,1
1430,1
1431,1
1432,1
1433,1
1434,1
1435,1
1436,1
1437,1
1438,1
1439,1
1440,2
1441,1
1442,1
1443,1
1444,1
1445,1
1446,1
1447,1
1448,1
1449,1
1450,1
1451,1
1452,1
1453,1
1454,1
1455,2
1456,1
1457,1
1458,2
1459,1
1460,2
1461,1
1462,1
1463,1
1464,2
1465,1
1466,1
1467,1
1468,1
1469,1
1470,1
1471,2
1472,1
1473,1
1474,1
1475,1
1476,1
1477,1
1478,1
1479,1
1480,1
1481,1
1482,1
1483,1
1484,1
1485,2
1486,1
1487,1
1488,1
1489,1
1490,2
1491,2
1492,1
1493,1
1494,1
1495,2
1496,1
1497,1
1498,1
1499,1
1500,1
1501,2
1502,1
1503,1
1504,1
1505,1
1506,1
1507,1
1508,1
1509,1
1510,1
1511,1
1512,2
1513,1
1514,1
1515,1
1516,1
1517,1
1518,2
1519,1
1520,1
1521,1
1522,1
1523,2
1524,1
1525,1
1526,2
1527,1
1528,1
1529,1
1530,1
1531,2
1532,1
1533,1
1534,1
1535,1
1536,1
1537,1
1538,1
1539,1
1540,2
1541,1
1542,1
1543,1
1544,3
1545,1
1546,3
1547,3
1548,1
1549,3
1550,3
1551,3
1552,1
1553,3
1554,1
1555,3
1556,1
1557,2
1558,1
1559,3
1560,2
1561,1
1562,2
1563,1
1564,1
1565,3
1566,3
1567,1
1568,1
1569,1
1570,2
1571,1
1572,3
1573,1
1574,3
1575,1
1576,3
1577,1
1578,2
1579,1
1580,3
1581,1
1582,1
1583,1
1584,3
1585,1
1586,1
1587,1
1588,1
1589,3
1590,1
1591,1
1592,3
1593,1
1594,1
1595,1
1596,2
1597,2
1598,1
1599,3
1600,2
1601,1
1602,2
1603,3
1604,1
1605,1
1606,1
1607,3
1608,1
1609,1
1610,1
1611,1
1612,1
1613,2
1614,1
1615,3
1616,1
1617,1
1618,3
1619,1
1620,1
1621,1
1622,1
1623,1
1624,3
1625,1
1626,3
1627,1
1628,2
1629,1
1630,2
1631,2
1632,1
1633,1
1634,1
1635,1
1636,1
1637,3
1638,2
1639,1
1640,1
1641,1
1642,1
1643,2
1644,3
1645,1
1646,1
1647,3
1648,1
1649,1
1650,1
1651,1
1652,1
1653,3
1654,1
1655,1
1656,1
1657,1
1658,1
1659,3
1660,2
1661,1
1662,1
1663,2
1664,2
1665,1
1666,1
1667,3
1668,2
1669,1
1670,2
1671,1
1672,1
1673,1
1674,1
1675,1
1676,3
1677,3
1678,3
1679,3
1680,3
1681,3
1682,1
1683,3
1684,1
1685,3
1686,1
1687,3
1688,3
1689,1
1690,3
1691,1
1692,1
1693,1
1694,3
1695,1
1696,3
1697,1
1698,3
1699,3
1700,1
1701,1
1702,2
1703,3
1704,1
1705,2
1706,1
1707,1
1708,2
1709,3
1710,3
1711,1
1712,2
1713,3
1714,2
1715,3
1716,1
1717,1
1718,3
1719,1
1720,3
1721,1
1722,1
1723,1
1724,1
1725,1
1726,3
1727,1
1728,1
1729,3
1730,3
1731,1
1732,1
1733,3
1734,1
1735,1
1736,3
1737,3
1738,1
1739,1
1740,2
1741,2
1742,1
1743,2
1744,3
1745,2
1746,1
1747,1
1748,1
1749,3
1750,1
1751,3
1752,1
1753,1
1754,2
1755,1
1756,1
1757,3
1758,1
1759,1
1760,1
1761,3
1762,3
1763,1
1764,3
1765,1
1766,3
1767,1
1768,1
1769,1
1770,1
1771,1
1772,2
1773,1
1774,3
1775,1
1776,2
1777,2
1778,3
1779,1
1780,1
1781,3
1782,2
1783,1
1784,1
1785,1
1786,3
1787,3
1788,1
1789,1
1790,2
1791,1
1792,1
1793,1
1794,1
1795,3
1796,3
1797,1
1798,1
1799,1
1800,3
1801,1
1802,2
1803,1
1804,2
1805,1
1806,1
1807,1
1808,3
1809,2
1810,3
1811,3
1812,3
1813,3
1814,3
1815,3
1816,1
1817,1
1818,3
1819,1
1820,3
1821,1
1822,2
1823,3
1824,3
1825,3
1826,3
1827,3
1828,1
1829,3
1830,1
1831,1
1832,3
1833,3
1834,1
1835,1
1836,1
1837,2
1838,3
1839,1
1840,3
1841,3
1842,1
1843,1
1844,3
1845,3
1846,1
1847,1
1848,1
1849,3
1850,2
1851,2
1852,3
1853,3
1854,3
1855,1
1856,2
1857,1
1858,3
1859,1
1860,1
1861,1
1862,3
1863,1
1864,1
1865,3
1866,1
1867,2
1868,1
1869,3
1870,1
1871,3
1872,1
1873,3
1874,3
1875,1
1876,1
1877,1
1878,2
1879,1
1880,3
1881,3
1882,3
1883,3
1884,1
1885,1
1886,2
1887,2
1888,1
1889,1
1890,1
1891,3
1892,1
1893,3
1894,3
1895,2
1896,1
1897,1
1898,1
1899,1
1900,3
1901,1
1902,2
1903,3
1904,3
1905,3
1906,1
1907,1
1908,1
1909,1
1910,3
1911,1
1912,3
1913,1
1914,1
1915,3
1916,1
1917,2
1918,3
1919,1
1920,2
1921,1
1922,2
1923,1
1924,3
1925,3
1926,1
1927,1
1928,1
1929,2
1930,1
1931,3
1932,1
1933,3
1934,1
1935,3
1936,3
1937,1
1938,1
1939,2
1940,1
1941,1
1942,3
1943,1
1944,3
1945,3
1946,3
1947,3
1948,3
1949,3
1950,3
1951,1
1952,3
1953,1
1954,3
1955,3
1956,1
1957,1
1958,3
1959,3
1960,2
1961,1
1962,1
1963,2
1964,2
1965,3
1966,3
1967,2
1968,3
1969,3
1970,1
1971,3
1972,3
1973,3
1974,2
1975,1
1976,3
1977,1
1978,3
1979,1
1980,1
1981,3
1982,1
1983,3
1984,1
1985,1
1986,1
1987,3
1988,3
1989,2
1990,1
1991,3
1992,3
1993,3
1994,1
1995,3
1996,1
1997,3
1998,1
1999,3
2000,3
2001,2
2002,2
2003,1
2004,3
2005,3
2006,1
2007,1
2008,2
2009,1
2010,1
2011,4
2012,3
2013,3
2014,1
2015,1
2016,1
2017,3
2018,2
2019,3
2020,1
2021,1
2022,3
2023,3
2024,3
2025,1
2026,3
2027,1
2028,1
2029,2
2030,3
2031,3
2032,3
2033,3
2034,1
2035,1
2036,1
2037,2
2038,1
2039,2
2040,1
2041,3
2042,1
2043,3
2044,1
2045,2
2046,3
2047,1
2048,3
2049,3
2050,4
2051,1
2052,3
2053,1
2054,1
2055,3
2056,2
2057,1
2058,1
2059,3
2060,1
2061,3
2062,3
2063,1
2064,3
2065,1
2066,3
2067,2
2068,2
2069,1
2070,1
2071,1
2072,3
2073,1
2074,3
2075,2
2076,3
2077,1
2078,1
2079,1
2080,3
2081,2
2082,3
2083,3
2084,3
2085,3
2086,3
2087,3
2088,3
2089,3
2090,3
2091,1
2092,1
2093,3
2094,3
2095,1
2096,4
2097,1
2098,1
2099,3
2100,3
2101,1
2102,2
2103,3
2104,3
2105,3
2106,1
2107,3
2108,3
2109,1
2110,3
2111,3
2112,1
2113,3
2114,3
2115,1
2116,2
2117,3
2118,1
2119,3
2120,3
2121,1
2122,2
2123,2
2124,3
2125,3
2126,1
2127,3
2128,1
2129,1
2130,1
2131,3
2132,3
2133,1
2134,2
2135,1
2136,3
2137,3
2138,1
2139,3
2140,1
2141,3
2142,3
2143,3
2144,3
2145,1
2146,4
2147,2
2148,3
2149,3
2150,3
2151,1
2152,1
2153,1
2154,2
2155,3
2156,1
2157,1
2158,1
2159,3
2160,3
2161,1
2162,2
2163,3
2164,3
2165,3
2166,1
2167,1
2168,1
2169,2
2170,3
2171,3
2172,2
2173,3
2174,3
2175,1
2176,3
2177,1
2178,1
2179,3
2180,3
2181,1
2182,3
2183,1
2184,1
2185,3
2186,2
2187,3
2188,1
2189,4
2190,2
2191,3
2192,1
2193,2
2194,1
2195,3
2196,3
2197,1
2198,1
2199,3
2200,2
2201,1
2202,3
2203,1
2204,3
2205,3
2206,2
2207,3
2208,1
2209,3
2210,1
2211,2
2212,1
2213,1
2214,3
2215,3
2216,3
2217,3
2218,1
2219,1
2220,3
2221,3
2222,1
2223,3
2224,3
2225,1
2226,3
2227,3
2228,2
2229,3
2230,1
2231,3
2232,3
2233,2
2234,3
2235,2
2236,3
2237,3
2238,1
2239,3
2240,4
2241,3
2242,3
2243,3
2244,3
2245,1
2246,2
2247,3
2248,1
2249,3
2250,1
2251,3
2252,1
2253,1
2254,3
2255,3
2256,1
2257,3
2258,3
2259,1
2260,4
2261,3
2262,2
2263,3
2264,3
2265,1
2266,3
2267,3
2268,3
2269,3
2270,3
2271,1
2272,3
2273,2
2274,3
2275,1
2276,3
2277,1
2278,1
2279,1
2280,1
2281,2
2282,3
2283,2
2284,3
2285,1
2286,1
2287,3
2288,1
2289,3
2290,3
2291,3
2292,4
2293,2
2294,3
2295,3
2296,3
2297,3
2298,1
2299,1
2300,1
2301,3
2302,3
2303,3
2304,3
2305,2
2306,4
2307,1
2308,1
2309,3
2310,3
2311,3
2312,1
2313,2
2314,1
2315,1
2316,3
2317,1
2318,3
2319,3
2320,2
2321,1
2322,3
2323,1
2324,3
2325,1
2326,3
2327,2
2328,3
2329,3
2330,3
2331,1
2332,2
2333,3
2334,1
2335,4
2336,3
2337,3
2338,1
2339,3
2340,1
2341,3
2342,1
2343,3
2344,3
2345,1
2346,1
2347,2
2348,1
2349,3
2350,3
2351,2
2352,1
2353,4
2354,3
2355,1
2356,3
2357,2
2358,3
2359,3
2360,3
2361,1
2362,1
2363,3
2364,3
2365,3
2366,1
2367,3
2368,3
2369,1
2370,3
2371,3
2372,3
2373,3
2374,2
2375,3
2376,3
2377,3
2378,2
2379,3
2380,3
2381,3
2382,1
2383,3
2384,3
2385,3
2386,1
2387,3
2388,4
2389,3
2390,1
2391,1
2392,3
2393,3
2394,3
2395,3
2396,1
2397,3
2398,2
2399,3
2400,2
2401,3
2402,1
2403,3
2404,1
2405,3
2406,3
2407,3
2408,4
2409,1
2410,1
2411,3
2412,3
2413,2
2414,1
2415,3
2416,3
2417,3
2418,3
2419,3
2420,3
2421,1
2422,3
2423,3
2424,2
2425,2
2426,3
2427,3
2428,3
2429,3
2430,1
2431,1
2432,1
2433,1
2434,3
2435,3
2436,1
2437,3
2438,3
2439,3
2440,3
2441,1
2442,1
2443,3
2444,2
2445,4
2446,1
2447,2
2448,3
2449,3
2450,3
2451,3
2452,3
2453,2
2454,3
2455,3
2456,1
2457,4
2458,3
2459,3
2460,3
2461,3
2462,1
2463,1
2464,3
2465,1
2466,3
2467,3
2468,2
2469,1
2470,1
2471,3
2472,2
2473,1
2474,1
2475,3
2476,3
2477,3
2478,1
2479,3
2480,3
2481,3
2482,2
2483,3
2484,3
2485,3
2486,1
2487,3
2488,1
2489,4
2490,2
2491,1
2492,1
2493,3
2494,2
2495,3
2496,3
2497,3
2498,3
2499,3
2500,4
2501,3
2502,3
2503,1
2504,3
2505,3
2506,1
2507,1
2508,3
2509,3
2510,3
2511,3
2512,3
2513,3
2514,2
2515,1
2516,1
2517,3
2518,3
2519,3
2520,3
2521,3
2522,2
2523,1
2524,3
2525,3
2526,3
2527,3
2528,3
2529,3
2530,2
2531,1
2532,3
2533,3
2534,1
2535,3
2536,3
2537,3
2538,3
2539,3
2540,3
2541,3
2542,3
2543,3
2544,2
2545,1
2546,2
2547,3
2548,3
2549,4
2550,3
2551,3
2552,3
2553,1
2554,3
2555,3
2556,3
2557,1
2558,3
2559,1
2560,3
2561,1
2562,4
2563,3
2564,1
2565,3
2566,1
2567,3
2568,3
2569,3
2570,2
2571,1
2572,3
2573,3
2574,3
2575,3
2576,3
2577,2
2578,2
2579,3
2580,3
2581,1
2582,3
2583,3
2584,3
2585,3
2586,3
2587,3
2588,3
2589,3
2590,1
2591,2
2592,3
2593,2
2594,3
2595,1
2596,3
2597,1
2598,1
2599,3
2600,3
2601,1
2602,3
2603,4
2604,1
2605,3
2606,1
2607,3
2608,3
2609,3
2610,3
2611,3
2612,4
2613,3
2614,3
2615,2
2616,1
2617,3
2618,2
2619,3
2620,3
2621,3
2622,1
2623,3
2624,2
2625,3
2626,3
2627,3
2628,3
2629,3
2630,1
2631,3
2632,1
2633,3
2634,1
2635,3
2636,3
2637,2
2638,1
2639,1
2640,2
2641,3
2642,3
2643,3
2644,1
2645,3
2646,3
2647,1
2648,3
2649,3
2650,1
2651,4
2652,3
2653,3
2654,3
2655,3
2656,3
2657,3
2658,3
2659,3
2660,3
2661,3
2662,3
2663,2
2664,3
2665,3
2666,2
2667,3
2668,4
2669,3
2670,1
2671,3
2672,3
2673,3
2674,3
2675,3
2676,3
2677,1
2678,3
2679,1
2680,3
2681,4
2682,3
2683,1
2684,3
2685,3
2686,3
2687,3
2688,3
2689,1
2690,3
2691,3
2692,3
2693,4
2694,1
2695,3
2696,1
2697,3
2698,3
2699,4
2700,3
2701,1
2702,3
2703,3
2704,3
2705,3
2706,3
2707,1
2708,3
2709,3
2710,3
2711,3
2712,3
2713,4
2714,4
2715,4
2716,3
2717,3
2718,3
2719,3
2720,3
2721,3
2722,3
2723,1
2724,3
2725,1
2726,4
2727,1
2728,3
2729,3
2730,1
2731,1
2732,1
2733,3
2734,3
2735,3
2736,4
2737,3
2738,3
2739,4
2740,3
2741,3
2742,3
2743,3
2744,1
2745,1
2746,3
2747,3
2748,3
2749,3
2750,4
2751,3
2752,3
2753,3
2754,3
2755,3
2756,3
2757,3
2758,3
2759,1
2760,1
2761,4
2762,1
2763,3
2764,1
2765,3
2766,3
2767,4
2768,3
2769,3
2770,1
2771,4
2772,3
2773,1
2774,3
2775,4
2776,3
2777,3
2778,1
2779,3
2780,3
2781,3
2782,3
2783,3
2784,3
2785,4
2786,4
2787,3
2788,1
2789,3
2790,3
2791,3
2792,3
2793,3
2794,1
2795,4
2796,1
2797,1
2798,3
2799,3
2800,3
2801,3
2802,3
2803,3
2804,3
2805,1
2806,3
2807,3
2808,1
2809,3
2810,3
2811,4
2812,3
2813,3
2814,3
2815,3
2816,3
2817,3
2818,3
2819,3
2820,3
2821,1
2822,4
2823,3
2824,1
2825,3
2826,3
2827,3
2828,3
2829,3
2830,3
2831,3
2832,4
2833,3
2834,3
2835,3
2836,1
2837,3
2838,4
2839,3
2840,3
2841,1
2842,4
2843,3
2844,3
2845,3
2846,4
2847,3
2848,3
2849,3
2850,1
2851,3
2852,1
2853,1
2854,3
2855,3
2856,3
2857,3
2858,3
2859,3
2860,3
2861,1
2862,4
2863,3
2864,1
2865,3
2866,4
2867,3
2868,3
2869,3
2870,3
2871,3
2872,3
2873,1
2874,3
2875,1
2876,3
2877,4
2878,3
2879,3
2880,3
2881,3
2882,3
2883,3
2884,3
2885,3
2886,3
2887,4
2888,1
2889,4
2890,1
2891,3
2892,4
2893,3
2894,3
2895,1
2896,3
2897,4
2898,3
2899,3
2900,1
2901,3
2902,3
2903,3
2904,4
2905,1
2906,3
2907,3
2908,3
2909,1
2910,3
2911,4
2912,4
2913,3
2914,3
2915,3
2916,3
2917,3
2918,1
2919,3
2920,3
2921,3
2922,3
2923,3
2924,3
2925,3
2926,4
2927,3
2928,3
2929,1
2930,1
2931,3
2932,1
2933,1
2934,4
2935,3
2936,3
2937,3
2938,4
2939,3
2940,3
2941,3
2942,3
2943,3
2944,1
2945,1
2946,3
2947,3
2948,4
2949,3
2950,3
2951,3
2952,3
2953,3
2954,4
2955,3
2956,3
2957,3
2958,3
2959,3
2960,4
2961,3
2962,3
2963,3
2964,3
2965,3
2966,3
2967,3
2968,4
2969,1
2970,3
2971,3
2972,4
2973,3
2974,3
2975,3
2976,3
2977,3
2978,1
2979,3
2980,1
2981,3
2982,3
2983,1
2984,3
2985,4
2986,3
2987,1
2988,3
2989,3
2990,3
2991,3
2992,3
2993,3
2994,1
2995,3
