# Idx,Group
1227,6
1228,1
1229,6
1230,6
1231,6
1232,6
1233,6
1234,1
1235,6
1236,1
1237,6
1238,6
1239,6
1240,1
1241,6
1242,6
1243,6
1244,6
1245,6
1246,6
1247,1
1248,6
1249,6
1250,6
1251,6
1252,6
1253,6
1254,6
1255,1
1256,6
1257,6
1258,1
1259,6
1260,6
1261,6
1262,6
1263,6
1264,1
1265,1
1266,6
1267,6
1268,6
1269,6
1270,6
1271,6
1272,6
1273,1
1274,6
1275,6
1276,6
1277,6
1278,6
1279,6
1280,6
1281,6
1282,1
1283,1
1284,6
1285,6
1286,6
1287,1
1288,6
1289,6
1290,1
1291,6
1292,6
1293,6
1294,6
1295,6
1296,6
1297,6
1298,6
1299,6
1300,6
1301,6
1302,6
1303,6
1304,6
1305,6
1306,1
1307,6
1308,6
1309,6
1310,6
1311,6
1312,6
1313,1
1314,6
1315,6
1316,6
1317,6
1318,6
1319,6
1320,6
1321,1
1322,6
1323,6
1324,1
1325,6
1326,6
1327,6
1328,6
1329,1
1330,6
1331,6
1332,6
1333,6
1334,6
1335,6
1336,1
1337,6
1338,6
1339,6
1340,6
1341,6
1342,6
1343,1
1344,6
1345,6
1346,6
1347,6
1348,6
1349,6
1350,6
1351,6
1352,1
1353,6
1354,6
1355,1
1356,6
1357,6
1358,6
1359,1
1360,6
1361,6
1362,6
1363,6
1364,6
1365,6
1366,6
1367,6
1368,6
1369,1
1370,6
1371,1
1372,6
1373,6
1374,6
1375,6
1376,6
1377,6
1378,6
1379,6
1380,1
1381,6
1382,1
1383,6
1384,6
1385,6
1386,6
1387,1
1388,6
1389,6
1390,6
1391,6
1392,6
1393,6
1394,1
1395,6
1396,6
1397,1
1398,6
1399,6
1400,6
1401,6
1402,6
1403,6
1404,1
1405,6
1406,6
1407,6
1408,6
1409,6
1410,6
1411,6
1412,6
1413,1
1414,6
1415,6
1416,6
1417,1
1418,6
1419,6
1420,6
1421,1
1422,6
1423,6
1424,6
1425,6
1426,1
1427,6
1428,6
1429,6
1430,6
1431,6
1432,6
1433,6
1434,6
1435,6
1436,6
1437,6
1438,6
1439,6
1440,1
1441,6
1442,6
1443,6
1444,6
1445,6
1446,6
1447,6
1448,6
1449,6
1450,6
1451,6
1452,6
1453,6
1454,6
1455,1
1456,6
1457,6
1458,1
1459,6
1460,1
1461,6
1462,6
1463,6
1464,1
1465,6
1466,6
1467,6
1468,6
1469,6
1470,6
1471,1
1472,6
1473,6
1474,6
1475,6
1476,6
1477,6
1478,1
1479,6
1480,6
1481,6
1482,6
1483,6
1484,6
1485,1
1486,6
1487,6
1488,6
1489,6
1490,1
1491,1
1492,6
1493,6
1494,6
1495,1
1496,6
1497,6
1498,6
1499,6
1500,6
1501,1
1502,1
1503,6
1504,6
1505,6
1506,6
1507,6
1508,6
1509,6
1510,6
1511,6
1512,1
1513,6
1514,6
1515,6
1516,6
1517,6
1518,1
1519,6
1520,6
1521,6
1522,6
1523,1
1524,6
1525,6
1526,1
1527,6
1528,6
1529,1
1530,6
1531,1
1532,6
1533,6
1534,6
1535,6
1536,6
1537,6
1538,6
1539,6
1540,1
1541,6
1542,6
1543,6
1544,6
1545,6
1546,6
1547,6
1548,6
1549,6
1550,6
1551,6
1552,6
1553,6
1554,6
1555,6
1556,6
1557,1
1558,6
1559,6
1560,1
1561,6
1562,1
1563,6
1564,1
1565,6
1566,6
1567,6
1568,6
1569,6
1570,1
1571,6
1572,6
1573,6
1574,6
1575,6
1576,6
1577,6
1578,1
1579,6
1580,6
1581,6
1582,6
1583,6
1584,6
1585,6
1586,6
1587,6
1588,6
1589,6
1590,6
1591,6
1592,6
1593,6
1594,1
1595,6
1596,1
1597,1
1598,6
1599,6
1600,1
1601,6
1602,1
1603,6
1604,6
1605,6
1606,6
1607,6
1608,6
1609,6
1610,6
1611,6
1612,6
1613,1
1614,6
1615,6
1616,6
1617,6
1618,6
1619,6
1620,6
1621,6
1622,6
1623,1
1624,6
1625,6
1626,6
1627,6
1628,1
1629,6
1630,1
1631,1
1632,6
1633,6
1634,6
1635,6
1636,6
1637,6
1638,1
1639,6
1640,6
1641,6
1642,6
1643,1
1644,6
1645,6
1646,6
1647,6
1648,6
1649,6
1650,1
1651,6
1652,6
1653,6
1654,6
1655,6
1656,6
1657,6
1658,6
1659,6
1660,1
1661,6
1662,6
1663,1
1664,1
1665,6
1666,6
1667,6
1668,1
1669,6
1670,1
1671,6
1672,6
1673,6
1674,6
1675,6
1676,6
1677,6
1678,6
1679,6
1680,6
1681,6
1682,6
1683,6
1684,1
1685,6
1686,6
1687,6
1688,6
1689,6
1690,6
1691,6
1692,6
1693,6
1694,6
1695,6
1696,6
1697,6
1698,6
1699,6
1700,6
1701,6
1702,1
1703,6
1704,6
1705,1
1706,6
1707,6
1708,1
1709,6
1710,6
1711,6
1712,1
1713,6
1714,1
1715,6
1716,6
1717,6
1718,6
1719,6
1720,6
1721,1
1722,6
1723,6
1724,6
1725,6
1726,6
1727,6
1728,6
1729,6
1730,6
1731,6
1732,6
1733,6
1734,6
1735,6
1736,6
1737,6
1738,6
1739,6
1740,1
1741,1
1742,6
1743,1
1744,6
1745,1
1746,6
1747,6
1748,6
1749,6
1750,6
1751,6
1752,1
1753,6
1754,1
1755,6
1756,6
1757,6
1758,6
1759,6
1760,6
1761,6
1762,6
1763,6
1764,6
1765,6
1766,6
1767,6
1768,6
1769,6
1770,6
1771,6
1772,1
1773,6
1774,6
1775,6
1776,1
1777,1
1778,6
1779,6
1780,6
1781,6
1782,1
1783,6
1784,1
1785,6
1786,6
1787,6
1788,6
1789,6
1790,1
1791,6
1792,6
1793,6
1794,6
1795,6
1796,6
1797,6
1798,6
1799,6
1800,6
1801,6
1802,1
1803,6
1804,1
1805,6
1806,6
1807,6
1808,6
1809,1
1810,6
1811,6
1812,6
1813,6
1814,6
1815,6
1816,6
1817,6
1818,6
1819,1
1820,6
1821,6
1822,1
1823,6
1824,6
1825,6
1826,6
1827,6
1828,6
1829,6
1830,1
1831,6
1832,6
1833,6
1834,6
1835,6
1836,6
1837,1
1838,6
1839,6
1840,6
1841,6
1842,6
1843,6
1844,6
1845,6
1846,6
1847,6
1848,6
1849,6
1850,1
1851,1
1852,6
1853,6
1854,6
1855,6
1856,1
1857,1
1858,6
1859,6
1860,6
1861,6
1862,6
1863,6
1864,6
1865,6
1866,6
1867,1
1868,1
1869,6
1870,6
1871,6
1872,6
1873,6
1874,6
1875,6
1876,6
1877,6
1878,1
1879,6
1880,6
1881,6
1882,6
1883,6
1884,6
1885,6
1886,1
1887,1
1888,6
1889,6
1890,1
1891,6
1892,6
1893,6
1894,6
1895,1
1896,6
1897,6
1898,6
1899,6
1900,6
1901,1
1902,1
1903,6
1904,6
1905,6
1906,6
1907,6
1908,6
1909,6
1910,6
1911,6
1912,6
1913,6
1914,6
1915,6
1916,6
1917,1
1918,6
1919,6
1920,1
1921,1
1922,1
1923,6
1924,6
1925,6
1926,6
1927,6
1928,1
1929,1
1930,6
1931,6
1932,6
1933,6
1934,6
1935,6
1936,6
1937,6
1938,6
1939,1
1940,6
1941,6
1942,6
1943,6
1944,6
1945,6
1946,6
1947,6
1948,6
1949,6
1950,6
1951,6
1952,6
1953,6
1954,6
1955,6
1956,6
1957,6
1958,6
1959,6
1960,1
1961,6
1962,6
1963,1
1964,1
1965,2
1966,6
1967,1
1968,2
1969,6
1970,1
1971,2
1972,2
1973,2
1974,1
1975,6
1976,2
1977,6
1978,6
1979,6
1980,6
1981,2
1982,6
1983,2
1984,6
1985,6
1986,6
1987,6
1988,2
1989,1
1990,6
1991,2
1992,2
1993,6
1994,6
1995,2
1996,6
1997,2
1998,6
1999,2
2000,6
2001,1
2002,1
2003,1
2004,2
2005,2
2006,6
2007,6
2008,1
2009,6
2010,6
2011,1
2012,2
2013,2
2014,6
2015,6
2016,6
2017,2
2018,1
2019,6
2020,6
2021,6
2022,2
2023,2
2024,2
2025,6
2026,2
2027,6
2028,6
2029,1
2030,2
2031,2
2032,6
2033,2
2034,6
2035,6
2036,6
2037,1
2038,6
2039,1
2040,1
2041,2
2042,6
2043,2
2044,6
2045,1
2046,2
2047,6
2048,2
2049,2
2050,1
2051,6
2052,2
2053,6
2054,6
2055,2
2056,1
2057,6
2058,6
2059,2
2060,6
2061,2
2062,2
2063,6
2064,2
2065,6
2066,2
2067,1
2068,1
2069,6
2070,6
2071,6
2072,2
2073,1
2074,2
2075,1
2076,2
2077,6
2078,6
2079,6
2080,2
2081,1
2082,2
2083,2
2084,2
2085,2
2086,2
2087,2
2088,2
2089,2
2090,2
2091,6
2092,6
2093,2
2094,2
2095,2
2096,1
2097,6
2098,6
2099,2
2100,2
2101,6
2102,1
2103,2
2104,2
2105,2
2106,6
2107,2
2108,2
2109,6
2110,2
2111,2
2112,6
2113,2
2114,2
2115,1
2116,1
2117,2
2118,2
2119,2
2120,2
2121,1
2122,1
2123,1
2124,2
2125,2
2126,6
2127,2
2128,6
2129,6
2130,2
2131,2
2132,2
2133,6
2134,1
2135,6
2136,2
2137,2
2138,6
2139,2
2140,2
2141,2
2142,2
2143,2
2144,2
2145,6
2146,1
2147,1
2148,2
2149,2
2150,2
2151,2
2152,2
2153,1
2154,1
2155,2
2156,6
2157,6
2158,1
2159,2
2160,2
2161,2
2162,1
2163,2
2164,2
2165,2
2166,2
2167,6
2168,6
2169,1
2170,2
2171,2
2172,1
2173,2
2174,2
2175,2
2176,2
2177,2
2178,6
2179,2
2180,2
2181,2
2182,2
2183,6
2184,6
2185,2
2186,1
2187,2
2188,2
2189,1
2190,1
2191,2
2192,1
2193,1
2194,6
2195,2
2196,2
2197,2
2198,2
2199,2
2200,1
2201,2
2202,2
2203,2
2204,2
2205,2
2206,1
2207,2
2208,2
2209,2
2210,2
2211,1
2212,2
2213,2
2214,2
2215,2
2216,2
2217,2
2218,2
2219,2
2220,2
2221,2
2222,2
2223,2
2224,2
2225,2
2226,2
2227,2
2228,1
2229,2
2230,1
2231,2
2232,2
2233,1
2234,2
2235,1
2236,2
2237,2
2238,2
2239,2
2240,1
2241,2
2242,2
2243,2
2244,2
2245,2
2246,1
2247,2
2248,2
2249,2
2250,2
2251,2
2252,2
2253,2
2254,2
2255,2
2256,2
2257,2
2258,2
2259,2
2260,1
2261,2
2262,1
2263,2
2264,2
2265,2
2266,2
2267,2
2268,2
2269,2
2270,2
2271,1
2272,2
2273,1
2274,2
2275,2
2276,2
2277,2
2278,2
2279,2
2280,2
2281,1
2282,2
2283,1
2284,2
2285,2
2286,2
2287,2
2288,2
2289,2
2290,2
2291,2
2292,1
2293,1
2294,2
2295,2
2296,2
2297,2
2298,2
2299,2
2300,2
2301,2
2302,2
2303,2
2304,2
2305,1
2306,1
2307,2
2308,2
2309,2
2310,2
2311,2
2312,1
2313,1
2314,2
2315,2
2316,2
2317,2
2318,2
2319,2
2320,1
2321,2
2322,2
2323,2
2324,2
2325,2
2326,2
2327,1
2328,2
2329,2
2330,2
2331,2
2332,1
2333,2
2334,2
2335,1
2336,2
2337,2
2338,2
2339,2
2340,2
2341,2
2342,2
2343,2
2344,2
2345,2
2346,1
2347,1
2348,2
2349,2
2350,2
2351,1
2352,2
2353,1
2354,2
2355,2
2356,2
2357,1
2358,2
2359,2
2360,2
2361,2
2362,2
2363,2
2364,2
2365,2
2366,2
2367,2
2368,2
2369,2
2370,2
2371,2
2372,2
2373,2
2374,1
2375,2
2376,2
2377,2
2378,1
2379,2
2380,2
2381,2
2382,2
2383,2
2384,2
2385,2
2386,2
2387,2
2388,1
2389,2
2390,2
2391,1
2392,2
2393,2
2394,2
2395,2
2396,2
2397,2
2398,1
2399,2
2400,1
2401,2
2402,2
2403,2
2404,2
2405,2
2406,2
2407,2
2408,1
2409,2
2410,2
2411,2
2412,2
2413,1
2414,2
2415,2
2416,2
2417,2
2418,2
2419,2
2420,2
2421,2
2422,2
2423,2
2424,1
2425,1
2426,2
2427,2
2428,2
2429,2
2430,2
2431,2
2432,2
2433,1
2434,2
2435,2
2436,2
2437,2
2438,2
2439,2
2440,2
2441,2
2442,2
2443,2
2444,1
2445,1
2446,2
2447,1
2448,2
2449,2
2450,2
2451,2
2452,2
2453,1
2454,2
2455,2
2456,2
2457,1
2458,2
2459,2
2460,2
2461,2
2462,2
2463,2
2464,2
2465,2
2466,2
2467,2
2468,1
2469,2
2470,2
2471,2
2472,1
2473,2
2474,1
2475,2
2476,2
2477,2
2478,2
2479,2
2480,2
2481,2
2482,1
2483,2
2484,2
2485,2
2486,2
2487,2
2488,2
2489,1
2490,1
2491,2
2492,2
2493,2
2494,1
2495,2
2496,2
2497,2
2498,2
2499,2
2500,1
2501,2
2502,2
2503,2
2504,2
2505,2
2506,2
2507,2
2508,2
2509,2
2510,2
2511,2
2512,2
2513,2
2514,1
2515,1
2516,2
2517,2
2518,2
2519,2
2520,2
2521,2
2522,1
2523,2
2524,2
2525,2
2526,2
2527,2
2528,2
2529,2
2530,1
2531,2
2532,2
2533,2
2534,2
2535,2
2536,2
2537,2
2538,2
2539,2
2540,2
2541,2
2542,2
2543,2
2544,1
2545,2
2546,1
2547,2
2548,2
2549,1
2550,2
2551,2
2552,2
2553,2
2554,2
2555,2
2556,2
2557,2
2558,2
2559,2
2560,2
2561,2
2562,1
2563,2
2564,1
2565,2
2566,2
2567,2
2568,2
2569,2
2570,1
2571,2
2572,2
2573,2
2574,2
2575,2
2576,2
2577,1
2578,1
2579,2
2580,2
2581,2
2582,2
2583,2
2584,2
2585,2
2586,2
2587,2
2588,2
2589,2
2590,2
2591,1
2592,2
2593,1
2594,2
2595,2
2596,2
2597,2
2598,2
2599,2
2600,2
2601,2
2602,2
2603,1
2604,2
2605,2
2606,1
2607,2
2608,2
2609,2
2610,2
2611,2
2612,1
2613,2
2614,2
2615,1
2616,2
2617,2
2618,1
2619,2
2620,2
2621,2
2622,2
2623,2
2624,1
2625,2
2626,2
2627,2
2628,2
2629,2
2630,2
2631,2
2632,2
2633,2
2634,2
2635,2
2636,2
2637,1
2638,2
2639,2
2640,1
2641,2
2642,2
2643,2
2644,1
2645,2
2646,2
2647,2
2648,2
2649,2
2650,2
2651,1
2652,2
2653,2
2654,2
2655,2
2656,2
2657,2
2658,2
2659,2
2660,2
2661,2
2662,2
2663,1
2664,2
2665,2
2666,1
2667,2
2668,1
2669,2
2670,2
2671,2
2672,2
2673,2
2674,2
2675,2
2676,2
2677,2
2678,2
2679,2
2680,2
2681,1
2682,2
2683,2
2684,2
2685,2
2686,2
2687,2
2688,2
2689,2
2690,2
2691,2
2692,2
2693,1
2694,2
2695,2
2696,2
2697,2
2698,2
2699,1
2700,2
2701,1
2702,2
2703,2
2704,2
2705,2
2706,2
2707,2
2708,2
2709,2
2710,2
2711,2
2712,2
2713,1
2714,1
2715,1
2716,2
2717,2
2718,2
2719,2
2720,2
2721,2
2722,2
2723,2
2724,2
2725,2
2726,1
2727,2
2728,2
2729,2
2730,2
2731,2
2732,2
2733,2
2734,2
2735,2
2736,1
2737,2
2738,2
2739,1
2740,2
2741,2
2742,2
2743,2
2744,2
2745,1
2746,2
2747,2
2748,2
2749,2
2750,1
2751,2
2752,2
2753,2
2754,2
2755,2
2756,2
2757,2
2758,2
2759,2
2760,2
2761,1
2762,2
2763,2
2764,2
2765,2
2766,2
2767,1
2768,2
2769,2
2770,2
2771,1
2772,2
2773,2
2774,2
2775,1
2776,2
2777,2
2778,2
2779,2
2780,2
2781,2
2782,2
2783,2
2784,2
2785,1
2786,1
2787,2
2788,1
2789,2
2790,2
2791,2
2792,2
2793,2
2794,2
2795,1
2796,2
2797,2
2798,2
2799,2
2800,2
2801,2
2802,2
2803,2
2804,2
2805,2
2806,2
2807,2
2808,2
2809,2
2810,2
2811,1
2812,2
2813,2
2814,2
2815,2
2816,2
2817,2
2818,2
2819,2
2820,2
2821,2
2822,1
2823,2
2824,2
2825,2
2826,2
2827,2
2828,2
2829,2
2830,2
2831,2
2832,1
2833,2
2834,2
2835,2
2836,2
2837,2
2838,1
2839,2
2840,2
2841,1
2842,1
2843,2
2844,2
2845,2
2846,1
2847,2
2848,2
2849,2
2850,2
2851,2
2852,2
2853,2
2854,2
2855,2
2856,2
2857,2
2858,2
2859,2
2860,2
2861,2
2862,1
2863,2
2864,2
2865,2
2866,1
2867,2
2868,2
2869,2
2870,2
2871,2
2872,2
2873,2
2874,2
2875,2
2876,2
2877,1
2878,2
2879,2
2880,2
2881,2
2882,2
2883,2
2884,2
2885,2
2886,2
2887,1
2888,2
2889,1
2890,2
2891,2
2892,1
2893,2
2894,2
2895,2
2896,2
2897,1
2898,2
2899,2
2900,2
2901,2
2902,2
2903,2
2904,1
2905,2
2906,2
2907,2
2908,2
2909,2
2910,2
2911,1
2912,1
2913,2
2914,2
2915,2
2916,2
2917,2
2918,2
2919,2
2920,2
2921,2
2922,2
2923,2
2924,2
2925,2
2926,1
2927,2
2928,2
2929,2
2930,2
2931,2
2932,2
2933,2
2934,1
2935,2
2936,2
2937,2
2938,1
2939,2
2940,2
2941,2
2942,2
2943,2
2944,2
2945,2
2946,2
2947,2
2948,1
2949,2
2950,2
2951,2
2952,2
2953,2
2954,1
2955,2
2956,2
2957,2
2958,2
2959,2
2960,1
2961,2
2962,2
2963,2
2964,2
2965,2
2966,2
2967,2
2968,1
2969,2
2970,2
2971,2
2972,1
2973,2
2974,2
2975,2
2976,2
2977,2
2978,2
2979,2
2980,2
2981,2
2982,2
2983,2
2984,2
2985,1
2986,2
2987,2
2988,2
2989,2
2990,2
2991,2
2992,2
2993,2
2994,2
2995,2
